"","Date","Inflation","Change"
"283",1825,0.173530243,0
"284",1831,0.099488355,-0.001540832
"285",1835,0.016821046,0
"286",1836,0.109906748,0
"287",1837,0.024548852,0.00154321
"288",1838,0.006845881,-0.001540832
"289",1839,0.073045778,0
"290",1840,0.018217419,0
"291",1845,0.048580921,0
"292",1846,0.03984033,0
"293",1847,0.120340778,0
"294",1853,0.098765426,0
"295",1854,0.146067419,0
"296",1855,0.029411754,0
"297",1860,0.033333321,0
"298",1861,0.021505395,0
"299",1865,0.011235951,0
"300",1866,0.055555563,0
"301",1867,0.063157872,0
"302",1871,0.010526312,0
"303",1872,0.041666652,0
"304",1873,0.040000011,0.000514403
"305",1880,0.032967021,-0.000514007
"306",1882,0.010752684,-0.000514139
"307",1888,0.011627903,0
"308",1889,0.011494277,0
"309",1891,0.011363632,0.000513347
"310",1897,0.023529404,0.000256476
"311",1899,0.011494277,0.002056555
"312",1900,0.045454529,-0.002052335
