Date,Ticker,Open,High,Low,Close,Change
01/31/1870,CMSIGBW,60.625,60.5,60.75,60.625,-0.003092784
02/28/1870,CMSIGBW,60.4375,60.375,60.5,60.4375,0.001034126
03/31/1870,CMSIGBW,60.5,60.375,60.625,60.5,-0.001033058
04/30/1870,CMSIGBW,60.4375,60.375,60.5,60.4375,0
05/31/1870,CMSIGBW,60.4375,60.375,60.5,60.4375,0
06/30/1870,CMSIGBW,60.4375,60.375,60.5,60.4375,0.01344364
07/31/1870,CMSIGBW,61.25,60.5,62,61.25,-0.012244898
08/31/1870,CMSIGBW,60.5,60.375,60.625,60.5,-0.003099174
09/30/1870,CMSIGBW,60.3125,60.25,60.375,60.3125,-0.001036269
10/31/1870,CMSIGBW,60.25,60.125,60.375,60.25,0.005186722
11/30/1870,CMSIGBW,60.5625,60.5,60.625,60.5625,0
12/31/1870,CMSIGBW,60.5625,60.5,60.625,60.5625,0
01/31/1871,CMSIGBW,60.5625,60.5,60.625,60.5625,0.001031992
02/28/1871,CMSIGBW,60.625,60.5,60.75,60.625,-0.003092784
03/31/1871,CMSIGBW,60.4375,60.375,60.5,60.4375,-0.003619442
04/30/1871,CMSIGBW,60.21875,60.1875,60.25,60.21875,0
05/31/1871,CMSIGBW,60.21875,60.1875,60.25,60.21875,0.004151531
06/30/1871,CMSIGBW,60.46875,60.375,60.5625,60.46875,0.001550388
07/31/1871,CMSIGBW,60.5625,60.5,60.625,60.5625,0
08/31/1871,CMSIGBW,60.5625,60.375,60.75,60.5625,0.001547988
09/30/1871,CMSIGBW,60.65625,60.5,60.8125,60.65625,-0.005667182
10/31/1871,CMSIGBW,60.3125,60.25,60.375,60.3125,0.006217617
11/30/1871,CMSIGBW,60.6875,60.375,61,60.6875,0.008238929
12/31/1871,CMSIGBW,61.1875,60.5,61.875,61.1875,-0.005107252
01/31/1872,CMSIGBW,60.875,60.625,61.125,60.875,0.001026694
02/29/1872,CMSIGBW,60.9375,60.75,61.125,60.9375,-0.002051282
03/31/1872,CMSIGBW,60.8125,60.75,60.875,60.8125,-0.004110997
04/30/1872,CMSIGBW,60.5625,60.25,60.875,60.5625,-0.004643963
05/31/1872,CMSIGBW,60.28125,60.0625,60.5,60.28125,-0.003628823
06/30/1872,CMSIGBW,60.0625,60,60.125,60.0625,0.001040583
07/31/1872,CMSIGBW,60.125,60.0625,60.1875,60.125,0
08/31/1872,CMSIGBW,60.125,60,60.25,60.125,0.003118503
09/30/1872,CMSIGBW,60.3125,60.1875,60.4375,60.3125,-0.003108808
10/31/1872,CMSIGBW,60.125,60,60.25,60.125,-0.01039501
11/30/1872,CMSIGBW,59.5,59.25,59.75,59.5,0.00210084
12/31/1872,CMSIGBW,59.625,59.5,59.75,59.625,0.003668763
01/31/1873,CMSIGBW,59.84375,59.75,59.9375,59.84375,0
02/28/1873,CMSIGBW,59.84375,59.75,59.9375,59.84375,-0.000522193
03/31/1873,CMSIGBW,59.8125,59.75,59.875,59.8125,-0.001044932
04/30/1873,CMSIGBW,59.75,59.75,59.75,59.75,-0.00209205
05/31/1873,CMSIGBW,59.625,59.375,59.875,59.625,-0.003668763
06/30/1873,CMSIGBW,59.40625,59.3125,59.5,59.40625,-0.001052078
07/31/1873,CMSIGBW,59.34375,59.3125,59.375,59.34375,-0.004739336
08/31/1873,CMSIGBW,59.0625,58.9375,59.1875,59.0625,-0.001587302
09/30/1873,CMSIGBW,58.96875,58.8125,59.125,58.96875,-0.003709592
10/31/1873,CMSIGBW,58.75,58.5,59,58.75,-0.012765957
11/30/1873,CMSIGBW,58,57.875,58.125,58,0.000538793
12/31/1873,CMSIGBW,58.03125,58,58.0625,58.03125,0.012385568
01/31/1874,CMSIGBW,58.75,58,59.5,58.75,0
02/28/1874,CMSIGBW,58.75,58.5,59,58.75,0.003191489
03/31/1874,CMSIGBW,58.9375,58.5,59.375,58.9375,-0.000530223
04/30/1874,CMSIGBW,58.90625,58.5625,59.25,58.90625,-0.003713528
05/31/1874,CMSIGBW,58.6875,58.5,58.875,58.6875,0.001064963
06/30/1874,CMSIGBW,58.75,58.5,59,58.75,-0.006382979
07/31/1874,CMSIGBW,58.375,58.25,58.5,58.375,-0.006423983
08/31/1874,CMSIGBW,58,57.875,58.125,58,-0.003232759
09/30/1874,CMSIGBW,57.8125,57.625,58,57.8125,-0.001621622
10/31/1874,CMSIGBW,57.71875,57.625,57.8125,57.71875,0.004872767
11/30/1874,CMSIGBW,58,57.75,58.25,58,-0.00862069
12/31/1874,CMSIGBW,57.5,57.25,57.75,57.5,0.001086957
01/31/1875,CMSIGBW,57.5625,57.5,57.625,57.5625,-0.002171553
02/28/1875,CMSIGBW,57.4375,57.375,57.5,57.4375,-0.005440696
03/31/1875,CMSIGBW,57.125,57,57.25,57.125,0.007658643
04/30/1875,CMSIGBW,57.5625,57.5,57.625,57.5625,-0.014115092
05/31/1875,CMSIGBW,56.75,56.5,57,56.75,-0.018722467
06/30/1875,CMSIGBW,55.6875,55.5,55.875,55.6875,0.001683502
07/31/1875,CMSIGBW,55.78125,55.6875,55.875,55.78125,0.007282913
08/31/1875,CMSIGBW,56.1875,56,56.375,56.1875,0.00945495
09/30/1875,CMSIGBW,56.71875,56.6875,56.75,56.71875,0.003856749
10/31/1875,CMSIGBW,56.9375,56.75,57.125,56.9375,-0.004939627
11/30/1875,CMSIGBW,56.65625,56.375,56.9375,56.65625,-0.007170436
12/31/1875,CMSIGBW,56.25,56.125,56.375,56.25,-0.013333333
01/31/1876,CMSIGBW,55.5,54.875,56.125,55.5,-0.028153153
02/29/1876,CMSIGBW,53.9375,53,54.875,53.9375,-0.010428737
03/31/1876,CMSIGBW,53.375,52.5,54.25,53.375,0.007025761
04/30/1876,CMSIGBW,53.75,53.5,54,53.75,-0.013953488
05/31/1876,CMSIGBW,53,52,54,53,-0.037735849
06/30/1876,CMSIGBW,51,50,52,51,-0.036764706
07/31/1876,CMSIGBW,49.125,46.75,51.5,49.125,0.058524173
08/31/1876,CMSIGBW,52,50.25,53.75,52,0.000600962
09/30/1876,CMSIGBW,52.03125,51.5,52.5625,52.03125,0.015015015
10/31/1876,CMSIGBW,52.8125,52,53.625,52.8125,0.027218935
11/30/1876,CMSIGBW,54.25,53.5,55,54.25,0.048387097
12/31/1876,CMSIGBW,56.875,55.25,58.5,56.875,0.012087912
01/31/1877,CMSIGBW,57.5625,56.875,58.25,57.5625,-0.01194354
02/28/1877,CMSIGBW,56.875,56,57.75,56.875,-0.035164835
03/31/1877,CMSIGBW,54.875,53.25,56.5,54.875,-0.011389522
04/30/1877,CMSIGBW,54.25,53.5,55,54.25,-0.006912442
05/31/1877,CMSIGBW,53.875,53.375,54.375,53.875,-0.002320186
06/30/1877,CMSIGBW,53.75,53.5,54,53.75,0.008139535
07/31/1877,CMSIGBW,54.1875,53.875,54.5,54.1875,-0.001153403
08/31/1877,CMSIGBW,54.125,54,54.25,54.125,0.011547344
09/30/1877,CMSIGBW,54.75,54.25,55.25,54.75,0.00456621
10/31/1877,CMSIGBW,55,54.375,55.625,55,-0.009090909
11/30/1877,CMSIGBW,54.5,54,55,54.5,-0.009174312
12/31/1877,CMSIGBW,54,53.75,54.25,54,-0.00462963
01/31/1878,CMSIGBW,53.75,53.5,54,53.75,-0.077325581
02/28/1878,CMSIGBW,49.59375,43.9375,55.25,49.59375,0.093887839
03/31/1878,CMSIGBW,54.25,53.5,55,54.25,-0.003456221
04/30/1878,CMSIGBW,54.0625,53.875,54.25,54.0625,-0.009248555
05/31/1878,CMSIGBW,53.5625,53.25,53.875,53.5625,-0.011085181
06/30/1878,CMSIGBW,52.96875,52.5,53.4375,52.96875,-0.007669617
07/31/1878,CMSIGBW,52.5625,52.3125,52.8125,52.5625,0.001189061
08/31/1878,CMSIGBW,52.625,52.5,52.75,52.625,-0.01543943
09/30/1878,CMSIGBW,51.8125,51.5,52.125,51.8125,-0.024728589
10/31/1878,CMSIGBW,50.53125,49.5,51.5625,50.53125,0.000618429
11/30/1878,CMSIGBW,50.5625,50.375,50.75,50.5625,-0.015451174
12/31/1878,CMSIGBW,49.78125,49.5,50.0625,49.78125,0.010671689
01/31/1879,CMSIGBW,50.3125,49.625,51,50.3125,-0.01242236
02/28/1879,CMSIGBW,49.6875,49.125,50.25,49.6875,-0.002515723
03/31/1879,CMSIGBW,49.5625,48.875,50.25,49.5625,0.005044136
04/30/1879,CMSIGBW,49.8125,49.5,50.125,49.8125,0.021329987
05/31/1879,CMSIGBW,50.875,50,51.75,50.875,0.027027027
06/30/1879,CMSIGBW,52.25,51.5,53,52.25,-0.013157895
07/31/1879,CMSIGBW,51.5625,51,52.125,51.5625,-0.001212121
08/31/1879,CMSIGBW,51.5,51.125,51.875,51.5,-0.002427184
09/30/1879,CMSIGBW,51.375,51.375,51.375,51.375,0.024939173
10/31/1879,CMSIGBW,52.65625,51.5625,53.75,52.65625,0.013649852
11/30/1879,CMSIGBW,53.375,53,53.75,53.375,-0.012880562
12/31/1879,CMSIGBW,52.6875,52.375,53,52.6875,-0.003558719
01/31/1880,CMSIGBW,52.5,52.25,52.75,52.5,-0.004166667
02/29/1880,CMSIGBW,52.28125,52,52.5625,52.28125,-0.002988643
03/31/1880,CMSIGBW,52.125,51.75,52.5,52.125,-0.002398082
04/30/1880,CMSIGBW,52,51.75,52.25,52,0.003004808
05/31/1880,CMSIGBW,52.15625,52.0625,52.25,52.15625,0.007189934
06/30/1880,CMSIGBW,52.53125,52.1875,52.875,52.53125,0.00297442
07/31/1880,CMSIGBW,52.6875,52.5,52.875,52.6875,0
08/31/1880,CMSIGBW,52.6875,52.5,52.875,52.6875,-0.005931198
09/30/1880,CMSIGBW,52.375,52.125,52.625,52.375,-0.007159905
10/31/1880,CMSIGBW,52,51.8125,52.1875,52,-0.007211538
11/30/1880,CMSIGBW,51.625,51.375,51.875,51.625,0.003631961
12/31/1880,CMSIGBW,51.8125,51.625,52,51.8125,-0.008443908
01/31/1881,CMSIGBW,51.375,51,51.75,51.375,0.013381995
02/28/1881,CMSIGBW,52.0625,51.25,52.875,52.0625,0.007202881
03/31/1881,CMSIGBW,52.4375,52,52.875,52.4375,-0.007151371
04/30/1881,CMSIGBW,52.0625,52,52.125,52.0625,-0.006002401
05/31/1881,CMSIGBW,51.75,51.5,52,51.75,-0.007850242
06/30/1881,CMSIGBW,51.34375,51,51.6875,51.34375,0.005477785
07/31/1881,CMSIGBW,51.625,50.875,52.375,51.625,-0.001210654
08/31/1881,CMSIGBW,51.5625,51.25,51.875,51.5625,0.000606061
09/30/1881,CMSIGBW,51.59375,51.375,51.8125,51.59375,0.007268322
10/31/1881,CMSIGBW,51.96875,51.8125,52.125,51.96875,-0.000601323
11/30/1881,CMSIGBW,51.9375,51.875,52,51.9375,-0.001203369
12/31/1881,CMSIGBW,51.875,51.75,52,51.875,0.001807229
01/31/1882,CMSIGBW,51.96875,51.8125,52.125,51.96875,0.001202646
02/28/1882,CMSIGBW,52.03125,52,52.0625,52.03125,-0.001201201
03/31/1882,CMSIGBW,51.96875,51.875,52.0625,51.96875,0.00420926
04/30/1882,CMSIGBW,52.1875,52.0625,52.3125,52.1875,0.005389222
05/31/1882,CMSIGBW,52.46875,52.5,52.4375,52.46875,-0.006551519
06/30/1882,CMSIGBW,52.125,51.875,52.375,52.125,-0.008393285
07/31/1882,CMSIGBW,51.6875,51.375,52,51.6875,0.005441354
08/31/1882,CMSIGBW,51.96875,51.875,52.0625,51.96875,-0.001202646
09/30/1882,CMSIGBW,51.90625,51.75,52.0625,51.90625,-0.009632751
10/31/1882,CMSIGBW,51.40625,51.5,51.3125,51.40625,-0.001823708
11/30/1882,CMSIGBW,51.3125,50.875,51.75,51.3125,-0.017052375
12/31/1882,CMSIGBW,50.4375,50,50.875,50.4375,-0.003097893
01/31/1883,CMSIGBW,50.28125,50,50.5625,50.28125,0.008079553
02/28/1883,CMSIGBW,50.6875,50.375,51,50.6875,0.005548705
03/31/1883,CMSIGBW,50.96875,50.75,51.1875,50.96875,-0.007357449
04/30/1883,CMSIGBW,50.59375,50.375,50.8125,50.59375,-0.007411983
05/31/1883,CMSIGBW,50.21875,50.0625,50.375,50.21875,0.003733665
06/30/1883,CMSIGBW,50.40625,50.0625,50.75,50.40625,0
07/31/1883,CMSIGBW,50.40625,50.3125,50.5,50.40625,0.002479851
08/31/1883,CMSIGBW,50.53125,50.4375,50.625,50.53125,0.002473717
09/30/1883,CMSIGBW,50.65625,50.375,50.9375,50.65625,0.005552128
10/31/1883,CMSIGBW,50.9375,50.875,51,50.9375,-0.004294479
11/30/1883,CMSIGBW,50.71875,50.5,50.9375,50.71875,0.000616143
12/31/1883,CMSIGBW,50.75,50.5,51,50.75,0.002463054
01/31/1884,CMSIGBW,50.875,50.75,51,50.875,0.006142506
02/29/1884,CMSIGBW,51.1875,51,51.375,51.1875,-0.004884005
03/31/1884,CMSIGBW,50.9375,50.6875,51.1875,50.9375,-0.003680982
04/30/1884,CMSIGBW,50.75,50.5,51,50.75,0.001847291
05/31/1884,CMSIGBW,50.84375,50.75,50.9375,50.84375,-0.001229256
06/30/1884,CMSIGBW,50.78125,50.625,50.9375,50.78125,0
07/31/1884,CMSIGBW,50.78125,50.6875,50.875,50.78125,-0.001230769
08/31/1884,CMSIGBW,50.71875,50.5625,50.875,50.71875,0.000616143
09/30/1884,CMSIGBW,50.75,50.625,50.875,50.75,-0.001847291
10/31/1884,CMSIGBW,50.65625,50.4375,50.875,50.65625,-0.009253547
11/30/1884,CMSIGBW,50.1875,49.6875,50.6875,50.1875,-0.00996264
12/31/1884,CMSIGBW,49.6875,49.5,49.875,49.6875,0
01/31/1885,CMSIGBW,49.6875,49.375,50,49.6875,-0.008805031
02/28/1885,CMSIGBW,49.25,48.9375,49.5625,49.25,-0.003172589
03/31/1885,CMSIGBW,49.09375,49,49.1875,49.09375,0.005728835
04/30/1885,CMSIGBW,49.375,48.875,49.875,49.375,0.001898734
05/31/1885,CMSIGBW,49.46875,48.9375,50,49.46875,-0.007580543
06/30/1885,CMSIGBW,49.09375,49,49.1875,49.09375,0.001909612
07/31/1885,CMSIGBW,49.1875,49.125,49.25,49.1875,-0.007623888
08/31/1885,CMSIGBW,48.8125,48.4375,49.1875,48.8125,-0.017925736
09/30/1885,CMSIGBW,47.9375,47.25,48.625,47.9375,-0.01303781
10/31/1885,CMSIGBW,47.3125,47.25,47.375,47.3125,0.001981506
11/30/1885,CMSIGBW,47.40625,47.3125,47.5,47.40625,-0.00461437
12/31/1885,CMSIGBW,47.1875,46.875,47.5,47.1875,-0.005298013
01/31/1886,CMSIGBW,46.9375,46.875,47,46.9375,-0.004660453
02/28/1886,CMSIGBW,46.71875,46.5,46.9375,46.71875,0.001337793
03/31/1886,CMSIGBW,46.78125,46.6875,46.875,46.78125,-0.009352037
04/30/1886,CMSIGBW,46.34375,46,46.6875,46.34375,-0.020903574
05/31/1886,CMSIGBW,45.375,44.75,46,45.375,-0.007575758
06/30/1886,CMSIGBW,45.03125,44.6875,45.375,45.03125,-0.038861901
07/31/1886,CMSIGBW,43.28125,42,44.5625,43.28125,-0.025270758
08/31/1886,CMSIGBW,42.1875,42,42.375,42.1875,0.035555556
09/30/1886,CMSIGBW,43.6875,42.375,45,43.6875,0.034334764
10/31/1886,CMSIGBW,45.1875,44.5,45.875,45.1875,0.027662517
11/30/1886,CMSIGBW,46.4375,45.875,47,46.4375,-0.01615074
12/31/1886,CMSIGBW,45.6875,45,46.375,45.6875,0.025991792
01/31/1887,CMSIGBW,46.875,46.25,47.5,46.875,-0.004666667
02/28/1887,CMSIGBW,46.65625,46.3125,47,46.65625,-0.028801072
03/31/1887,CMSIGBW,45.3125,44.1875,46.4375,45.3125,-0.031034483
04/30/1887,CMSIGBW,43.90625,43.25,44.5625,43.90625,-0.007117438
05/31/1887,CMSIGBW,43.59375,43.4375,43.75,43.59375,0.008602151
06/30/1887,CMSIGBW,43.96875,43.6875,44.25,43.96875,0.004264392
07/31/1887,CMSIGBW,44.15625,43.875,44.4375,44.15625,0.013446568
08/31/1887,CMSIGBW,44.75,44.25,45.25,44.75,-0.000698324
09/30/1887,CMSIGBW,44.71875,44.4375,45,44.71875,-0.009783368
10/31/1887,CMSIGBW,44.28125,43.8125,44.75,44.28125,-0.011291461
11/30/1887,CMSIGBW,43.78125,43.625,43.9375,43.78125,0.015703069
12/31/1887,CMSIGBW,44.46875,43.8125,45.125,44.46875,-0.001405481
01/31/1888,CMSIGBW,44.40625,44.25,44.5625,44.40625,-0.009148487
02/29/1888,CMSIGBW,44,43.8125,44.1875,44,-0.014204545
03/31/1888,CMSIGBW,43.375,43,43.75,43.375,-0.015850144
04/30/1888,CMSIGBW,42.6875,42.5,42.875,42.6875,-0.016105417
05/31/1888,CMSIGBW,42,41.625,42.375,42,0.00297619
06/30/1888,CMSIGBW,42.125,42,42.25,42.125,0.00074184
07/31/1888,CMSIGBW,42.15625,42,42.3125,42.15625,-0.002965159
08/31/1888,CMSIGBW,42.03125,41.9375,42.125,42.03125,0.026022305
09/30/1888,CMSIGBW,43.125,42.0625,44.1875,43.125,0
10/31/1888,CMSIGBW,43.125,42.875,43.375,43.125,-0.002898551
11/30/1888,CMSIGBW,43,42.875,43.125,43,-0.009447674
12/31/1888,CMSIGBW,42.59375,42.3125,42.875,42.59375,-0.001467351
01/31/1889,CMSIGBW,42.53125,42.375,42.6875,42.53125,0.002204262
02/28/1889,CMSIGBW,42.625,42.5,42.75,42.625,-0.007331378
03/31/1889,CMSIGBW,42.3125,42.25,42.375,42.3125,-0.00295421
04/30/1889,CMSIGBW,42.1875,42.0625,42.3125,42.1875,-0.002222222
05/31/1889,CMSIGBW,42.09375,41.9375,42.25,42.09375,0
06/30/1889,CMSIGBW,42.09375,42,42.1875,42.09375,0.001484781
07/31/1889,CMSIGBW,42.15625,42,42.3125,42.15625,0.005930319
08/31/1889,CMSIGBW,42.40625,42.25,42.5625,42.40625,0.002947679
09/30/1889,CMSIGBW,42.53125,42.375,42.6875,42.53125,0.0095518
10/31/1889,CMSIGBW,42.9375,42.375,43.5,42.9375,0.024745269
11/30/1889,CMSIGBW,44,43.375,44.625,44,0.001420455
12/31/1889,CMSIGBW,44.0625,43.75,44.375,44.0625,0.009929078
01/31/1890,CMSIGBW,44.5,44.125,44.875,44.5,-0.010533708
02/28/1890,CMSIGBW,44.03125,43.6875,44.375,44.03125,0.000709723
03/31/1890,CMSIGBW,44.0625,43.75,44.375,44.0625,0.042553191
04/30/1890,CMSIGBW,45.9375,43.875,48,45.9375,0.017687075
05/31/1890,CMSIGBW,46.75,46,47.5,46.75,0.018716578
06/30/1890,CMSIGBW,47.625,46.25,49,47.625,0.033464567
07/31/1890,CMSIGBW,49.21875,47.5625,50.875,49.21875,0.064126984
08/31/1890,CMSIGBW,52.375,50.25,54.5,52.375,-0.001193317
09/30/1890,CMSIGBW,52.3125,50,54.625,52.3125,-0.047789725
10/31/1890,CMSIGBW,49.8125,48.125,51.5,49.8125,-0.058971142
11/30/1890,CMSIGBW,46.875,45,48.75,46.875,0.032
12/31/1890,CMSIGBW,48.375,47.25,49.5,48.375,-0.011627907
01/31/1891,CMSIGBW,47.8125,46.875,48.75,47.8125,-0.045751634
02/28/1891,CMSIGBW,45.625,44.5,46.75,45.625,-0.018493151
03/31/1891,CMSIGBW,44.78125,44.375,45.1875,44.78125,-0.007676204
04/30/1891,CMSIGBW,44.4375,43.875,45,44.4375,0.005625879
05/31/1891,CMSIGBW,44.6875,44.25,45.125,44.6875,0.00979021
06/30/1891,CMSIGBW,45.125,44.25,46,45.125,0.019390582
07/31/1891,CMSIGBW,46,45.625,46.375,46,-0.008831522
08/31/1891,CMSIGBW,45.59375,45.0625,46.125,45.59375,-0.012337217
09/30/1891,CMSIGBW,45.03125,44.75,45.3125,45.03125,-0.0111034
10/31/1891,CMSIGBW,44.53125,44.0625,45,44.53125,-0.016842105
11/30/1891,CMSIGBW,43.78125,43.5,44.0625,43.78125,0.002141328
12/31/1891,CMSIGBW,43.875,43.5,44.25,43.875,-0.025641026
01/31/1892,CMSIGBW,42.75,41.75,43.75,42.75,-0.028508772
02/29/1892,CMSIGBW,41.53125,41.125,41.9375,41.53125,-0.032355154
03/31/1892,CMSIGBW,40.1875,39,41.375,40.1875,-0.261275272
04/30/1892,CMSIGBW,29.6875,19.25,40.125,29.6875,0.348421053
05/31/1892,CMSIGBW,40.03125,39.6875,40.375,40.03125,0.014051522
06/30/1892,CMSIGBW,40.59375,40.0625,41.125,40.59375,-0.023094688
07/31/1892,CMSIGBW,39.65625,39.0625,40.25,39.65625,-0.029944838
08/31/1892,CMSIGBW,38.46875,37.875,39.0625,38.46875,-0.006498781
09/30/1892,CMSIGBW,38.21875,38.125,38.3125,38.21875,0.019623876
10/31/1892,CMSIGBW,38.96875,38.3125,39.625,38.96875,-0.008019246
11/30/1892,CMSIGBW,38.65625,38.0625,39.25,38.65625,-0.004042037
12/31/1892,CMSIGBW,38.5,37.8125,39.1875,38.5,0.000811688
01/31/1893,CMSIGBW,38.53125,38.5,38.5625,38.53125,-0.00405515
02/28/1893,CMSIGBW,38.375,38.25,38.5,38.375,-0.010586319
03/31/1893,CMSIGBW,37.96875,37.5625,38.375,37.96875,0.004938272
04/30/1893,CMSIGBW,38.15625,38,38.3125,38.15625,-0.001638002
05/31/1893,CMSIGBW,38.09375,37.625,38.5625,38.09375,-0.091058244
06/30/1893,CMSIGBW,34.625,30.5,38.75,34.625,-0.034296029
07/31/1893,CMSIGBW,33.4375,32.125,34.75,33.4375,0.010280374
08/31/1893,CMSIGBW,33.78125,32.6875,34.875,33.78125,0.012025902
09/30/1893,CMSIGBW,34.1875,33.875,34.5,34.1875,-0.040219378
10/31/1893,CMSIGBW,32.8125,31.5,34.125,32.8125,-0.020952381
11/30/1893,CMSIGBW,32.125,31.5,32.75,32.125,-0.002918288
12/31/1893,CMSIGBW,32.03125,31.75,32.3125,32.03125,-0.034146341
01/31/1894,CMSIGBW,30.9375,30.5,31.375,30.9375,-0.05959596
02/28/1894,CMSIGBW,29.09375,27.5,30.6875,29.09375,-0.056928034
03/31/1894,CMSIGBW,27.4375,27,27.875,27.4375,0.066059226
04/30/1894,CMSIGBW,29.25,29.125,29.375,29.25,-0.016025641
05/31/1894,CMSIGBW,28.78125,28.0625,29.5,28.78125,-0.005428882
06/30/1894,CMSIGBW,28.625,28.3125,28.9375,28.625,0.009825328
07/31/1894,CMSIGBW,28.90625,28.875,28.9375,28.90625,0.023783784
08/31/1894,CMSIGBW,29.59375,28.6875,30.5,29.59375,0.004223865
09/30/1894,CMSIGBW,29.71875,29.1875,30.25,29.71875,-0.015772871
10/31/1894,CMSIGBW,29.25,28.9375,29.5625,29.25,-0.016025641
11/30/1894,CMSIGBW,28.78125,28.375,29.1875,28.78125,-0.03257329
12/31/1894,CMSIGBW,27.84375,27.1875,28.5,27.84375,-0.019079686
01/31/1895,CMSIGBW,27.3125,27.1875,27.4375,27.3125,0.005720824
02/28/1895,CMSIGBW,27.46875,27.25,27.6875,27.46875,0.039817975
03/31/1895,CMSIGBW,28.5625,27.375,29.75,28.5625,0.06345733
04/30/1895,CMSIGBW,30.375,29.875,30.875,30.375,0.002057613
05/31/1895,CMSIGBW,30.4375,30.1875,30.6875,30.4375,0
06/30/1895,CMSIGBW,30.4375,30.1875,30.6875,30.4375,-0.00513347
07/31/1895,CMSIGBW,30.28125,30.1875,30.375,30.28125,0.004127967
08/31/1895,CMSIGBW,30.40625,30.25,30.5625,30.40625,0.003083248
09/30/1895,CMSIGBW,30.5,30.4375,30.5625,30.5,0.016393443
10/31/1895,CMSIGBW,31,30.625,31.375,31,-0.010080645
11/30/1895,CMSIGBW,30.6875,30.375,31,30.6875,-0.011201629
12/31/1895,CMSIGBW,30.34375,30,30.6875,30.34375,0.011328527
01/31/1896,CMSIGBW,30.6875,30.5,30.875,30.6875,0.015274949
02/29/1896,CMSIGBW,31.15625,30.75,31.5625,31.15625,0.006018054
03/31/1896,CMSIGBW,31.34375,31.125,31.5625,31.34375,-0.008973081
04/30/1896,CMSIGBW,31.0625,30.8125,31.3125,31.0625,0.001006036
05/31/1896,CMSIGBW,31.09375,30.9375,31.25,31.09375,0.011055276
06/30/1896,CMSIGBW,31.4375,31.3125,31.5625,31.4375,0
07/31/1896,CMSIGBW,31.4375,31.375,31.5,31.4375,-0.017892644
08/31/1896,CMSIGBW,30.875,30.375,31.375,30.875,-0.017206478
09/30/1896,CMSIGBW,30.34375,30,30.6875,30.34375,-0.012358393
10/31/1896,CMSIGBW,29.96875,29.75,30.1875,29.96875,0
11/30/1896,CMSIGBW,29.96875,29.75,30.1875,29.96875,-0.002085506
12/31/1896,CMSIGBW,29.90625,29.8125,30,29.90625,-0.00522466
01/31/1897,CMSIGBW,29.75,29.6875,29.8125,29.75,-0.00105042
02/28/1897,CMSIGBW,29.71875,29.6875,29.75,29.71875,-0.025236593
03/31/1897,CMSIGBW,28.96875,28.3125,29.625,28.96875,-0.021574973
04/30/1897,CMSIGBW,28.34375,28.1875,28.5,28.34375,-0.015435502
05/31/1897,CMSIGBW,27.90625,27.5,28.3125,27.90625,-0.010078387
06/30/1897,CMSIGBW,27.625,27.5,27.75,27.625,-0.021493213
07/31/1897,CMSIGBW,27.03125,26.375,27.6875,27.03125,-0.070520231
08/31/1897,CMSIGBW,25.125,23.75,26.5,25.125,0.014925373
09/30/1897,CMSIGBW,25.5,23.75,27.25,25.5,0.040441176
10/31/1897,CMSIGBW,26.53125,25.5625,27.5,26.53125,0.020023557
11/30/1897,CMSIGBW,27.0625,26.625,27.5,27.0625,-0.008083141
12/31/1897,CMSIGBW,26.84375,25.9375,27.75,26.84375,-0.005820722
01/31/1898,CMSIGBW,26.6875,26.5,26.875,26.6875,-0.028103044
02/28/1898,CMSIGBW,25.9375,25.625,26.25,25.9375,-0.015662651
03/31/1898,CMSIGBW,25.53125,25,26.0625,25.53125,0.018359853
04/30/1898,CMSIGBW,26,25.6875,26.3125,26,0.014423077
05/31/1898,CMSIGBW,26.375,25.875,26.875,26.375,0.027251185
06/30/1898,CMSIGBW,27.09375,26.6875,27.5,27.09375,0.012687428
07/31/1898,CMSIGBW,27.4375,27,27.875,27.4375,0.003416856
08/31/1898,CMSIGBW,27.53125,27.125,27.9375,27.53125,0.017026107
09/30/1898,CMSIGBW,28,27.6875,28.3125,28,-0.003348214
10/31/1898,CMSIGBW,27.90625,27.5625,28.25,27.90625,-0.002239642
11/30/1898,CMSIGBW,27.84375,27.5,28.1875,27.84375,-0.014590348
12/31/1898,CMSIGBW,27.4375,27.25,27.625,27.4375,-0.004555809
01/31/1899,CMSIGBW,27.3125,27.25,27.375,27.3125,0.004576659
02/28/1899,CMSIGBW,27.4375,27.375,27.5,27.4375,0.001138952
03/31/1899,CMSIGBW,27.46875,27.375,27.5625,27.46875,0.023890785
04/30/1899,CMSIGBW,28.125,27.375,28.875,28.125,0.008888889
05/31/1899,CMSIGBW,28.375,28,28.75,28.375,-0.018722467
06/30/1899,CMSIGBW,27.84375,27.6875,28,27.84375,-0.005611672
07/31/1899,CMSIGBW,27.6875,27.625,27.75,27.6875,-0.005643341
08/31/1899,CMSIGBW,27.53125,27.125,27.9375,27.53125,-0.013620885
09/30/1899,CMSIGBW,27.15625,26.9375,27.375,27.15625,-0.016110472
10/31/1899,CMSIGBW,26.71875,26.625,26.8125,26.71875,0.010526316
11/30/1899,CMSIGBW,27,26.6875,27.3125,27,0.00462963
12/31/1899,CMSIGBW,27.125,26.9375,27.3125,27.125,0.008064516
1/31/1900,CMSIGBW,27.34375,27,27.6875,27.34375,0.004571429
2/28/1900,CMSIGBW,27.46875,27.1875,27.75,27.46875,0.003412969
